StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q21,Q21_DO,Q22,Q22_DO,Q23,Q23_DO,Q24,Q24_DO,Q25,Q25_DO,Q26,Q26_DO,Q27,Q27_DO,Q28,Q28_DO,Q29,Q29_DO,Q30,Q30_DO,Q31,Q31_DO,Q32,Q32_DO,Q33,Q33_DO,Q34,Q34_DO,Q35,Q35_DO,Q36,Q36_DO,Q37,Q37_DO,Q38,Q38_DO,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q45_DO,Q46,Q46_DO,Q47,Q47_DO,Q48,Q48_DO,Q49,Q49_DO,Q50,Q50_DO,Q51,Q51_DO,Q52,Q52_DO,Q53,Q53_DO,Q54,Q54_DO,Q55,Q55_DO,Q56,Q56_DO,Q10,Q11,Q12,Q13,SC0,PROLIFIC_PID,block_order_1,block_order_2,block_order_3,block_order_4,block_order_5,block_order_6,Block1_DO,Block2_DO,Block3_DO,Block4_DO,Block5_DO,Block6_DO
7/26/2020 9:41:39,7/26/2020 9:48:23,0,86.162.135.49,100,403,1,7/26/2020 9:48:23,R_2aXjkPhgtJUwFRO,,,,,53.8531036376953125,-2.2129974365234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,5|7|6|4|1,,,,,8,11|9|8|10|4,,,,,,,,,,,,,,,5,1|6|7|5|4,,,,,,,,5,,,,,,,,,5,1|7|4|6|5,,,,,,,6,5|6|4|1|7,,,,,,,,,2,1,4,around 6 minutes not sure,5,5eaba058fb863f187c27073a,5,6,2,4,1,3,Q25,Q28,Q36,Q42,Q48,Q52
7/26/2020 9:42:23,7/26/2020 9:48:25,0,147.236.156.54,100,362,1,7/26/2020 9:48:25,R_2TtQMxwlacUhX50,,,,,32.066497802734375,34.76519775390625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,7|4|6|5|1,,,,,,,,,,,8,11|7|8|10|9,,,,,,,5,6|5|4|7|1,,,,,,,,,,4,,,,,,,,,5,4|6|5|7|1,,,,,,,,,,,6,1|6|4|5|7,,,3,1,5,6,5,5ea60503456e580cde43cdba,6,5,4,2,3,1,Q26,Q32,Q36,Q44,Q49,Q55
7/26/2020 9:37:42,7/26/2020 9:48:31,0,109.170.202.97,100,649,1,7/26/2020 9:48:31,R_eqzKwuvuirPt7wJ,,,,,54.39239501953125,-2.926605224609375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,5,4|1|7|5|6,,,,,,,,,,,,,,,,,,,,,8,9|7|10|11|8,,,,,5,1|7|4|6|5,,,,,,,,,,6,,,,,,,,,,,5,6|1|7|4|5,,,,,,,,,,,,,6,6|1|7|5|4,2,2,5,10,4,5eb52f7dec54903aaaea2a74,1,2,6,3,5,4,Q21,Q32,Q35,Q42,Q49,Q56
7/26/2020 9:42:43,7/26/2020 9:48:37,0,174.114.103.130,100,354,1,7/26/2020 9:48:37,R_2Y4dfyBomMsyVPZ,,,,,45.3972930908203125,-75.68830108642578125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,5,5|6|1|7|4,,,,,,,,,,,,,,,,,,,8,11|10|7|9|8,5,7|4|5|1|6,,,,,,,,,,,,8,,,,,,,,,,,,,5,7|4|6|1|5,,,6,6|1|4|7|5,,,,,,,,,,,2,,3,10,4,5e5d5bca1322f00407344ee0,5,1,3,4,6,2,Q22,Q32,Q33,Q40,Q49,Q51
7/26/2020 9:40:25,7/26/2020 9:48:37,0,83.61.128.34,100,492,1,7/26/2020 9:48:38,R_2Sv43EDFc3oCrgo,,,,,41.58099365234375,1.6172027587890625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,1,1|7|4|6|5,,,8,8|4|11|9|10,,,,,,,,,,,,,7,6|1|4|7|5,,,,,,,,,6,,,,,,,,5,6|4|1|7|5,,,,,,,,,,,6,5|7|4|6|1,,,,,,,3,1,3,6,3,59cc30fa5e01580001977a0d,5,1,6,4,2,3,Q26,Q28,Q35,Q41,Q47,Q53
7/26/2020 9:40:08,7/26/2020 9:48:40,0,188.76.66.239,100,512,1,7/26/2020 9:48:41,R_UruHb9iC4u3z1W9,,,,,41.2799072265625,1.973297119140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,1,6|4|5|1|7,,,,,,,,,,,,,,,8,8|10|11|9|1,,,,,,,,,5,4|7|6|5|1,,,,,,,,,12,,,,,,,,,,,,,,5,5|1|7|4|6,,,,,,,,,6,1|5|7|6|4,,,,,4,1,5,Six minutes around,5,578568e525cb710001288d95,1,2,4,5,6,3,Q21,Q29,Q34,Q39,Q49,Q54
7/26/2020 9:44:42,7/26/2020 9:48:43,0,86.159.129.92,100,240,1,7/26/2020 9:48:43,R_27mtIYhIwffM95b,,,,,51.5531005859375,0.2783966064453125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,5,1|7|4|6|5,,,,,,,,,,,,,,,,,8,9|8|7|10|11,,,7,4|6|7|1|5,,,,,,,,,,,,,,,6,,,,,,,,,,,,7,5|1|6|7|4,,,,,,,6,6|4|7|1|5,,,,,3,2,2,5 ,2,5e2b91769247f41e026b6cec,6,3,4,1,2,5,Q22,Q31,Q33,Q43,Q50,Q54
7/26/2020 9:37:08,7/26/2020 9:48:45,0,46.27.121.51,100,697,1,7/26/2020 9:48:45,R_p6kemF1E72pi7Zf,,,,,42.3502044677734375,-3.67529296875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,1,1|5|4|7|6,,,,,,,,,,,,,9,9|11|10|7|8,,,,,4,5|4|1|6|7,,,,,,,,,,,,,,,1,,,,,,5,4|6|7|1|5,,,,,,,6,6|4|1|5|7,,,,,,,,,,,4,2,5,15,2,5bf5a96621b91000019e8111,1,4,3,5,2,6,Q23,Q30,Q33,Q43,Q47,Q51
7/26/2020 9:40:26,7/26/2020 9:48:45,0,66.229.25.203,100,498,1,7/26/2020 9:48:45,R_2trNi2P3v16oKWm,,,,,25.49310302734375,-80.4344024658203125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,6|4|1|7|5,,,,,,,,,,,,,8,10|9|7|8|11,,,,,,,5,5|4|6|1|7,,,,,,,,,,,,7,,,,,,,5,5|4|7|6|1,,,,,,,,,,,,,,,6,4|5|7|6|1,2,1,3,6,6,5ea35bfe13923f2ca4ce450b,6,2,4,5,1,3,Q24,Q31,Q35,Q44,Q48,Q56
7/26/2020 9:44:16,7/26/2020 9:49:00,0,5.29.1.28,100,284,1,7/26/2020 9:49:01,R_eEu4fxkWZ4k3GbT,,,,,32.1678924560546875,34.8339996337890625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,1|6|7|4|5,,,,,,,,,,,,,,,,,,,,,8,9|11|7|10|8,,,,,,,,,,,5,4|6|5|7|1,,,,,6,,,,5,1|6|5|7|4,,,,,,,,,,,6,5|7|1|4|6,,,,,,,,,4,1,5,4,5,5c8806ea5497fe0016a65a6c,1,6,4,3,2,5,Q21,Q32,Q38,Q43,Q46,Q52
7/26/2020 9:42:41,7/26/2020 9:49:07,0,178.118.60.67,100,385,1,7/26/2020 9:49:07,R_2WJgrAZmCMkY1An,,,,,50.9927978515625,3.2631988525390625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,1|4|7|5|6,,,,,,,,,,,,,,,8,9|7|10|11|8,,,,,,,,,5,4|6|7|1|5,,,,,,11,,,,,5,7|6|4|1|5,,,,,,,,,,,6,1|6|5|4|7,,,,,,,,,,,2,1,3,5,6,5ead964b6528b14342ab46ca,1,4,2,6,5,3,Q23,Q31,Q36,Q40,Q45,Q51
7/26/2020 9:44:59,7/26/2020 9:49:10,0,191.119.62.66,100,250,1,7/26/2020 9:49:10,R_9vQty1UjIXQ43K1,,,,,-33.4512939453125,-70.6652984619140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,4,1|7|5|4|6,,,,,,,,,,,,,8,8|9|7|10|11,,,,,,,,,1,6|4|1|7|5,,,,,5,,,,,,5,5|1|6|7|4,,,,,,,,,,,,,,,,,,,6,4|1|6|5|7,3,1,4,7,3,5df773aca2c696510cefd753,1,6,5,2,3,4,Q25,Q32,Q37,Q41,Q46,Q56
7/26/2020 9:42:18,7/26/2020 9:49:29,0,87.5.164.30,100,430,1,7/26/2020 9:49:29,R_1OjzP19bimRpDb8,,,,,45.6974029541015625,9.6674041748046875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,1,5|6|4|1|7,,,,,,,,,,,,,8,1|11|8|10|9,,,,,,,,,,,,,,,5,4|6|5|1|7,,,12,,,,,,,,,,,,,,5,5|6|7|4|1,,,,,,,,,,,6,7|6|5|4|1,,,3,1,5,10,5,5c894740d34170000141e4b8,3,5,4,2,6,1,Q22,Q29,Q37,Q39,Q49,Q55
7/26/2020 9:41:15,7/26/2020 9:49:30,0,92.138.53.206,100,495,1,7/26/2020 9:49:30,R_3fxBWJnuPQn9f7j,,,,,49.119903564453125,6.17120361328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,7|6|5|4|1,,,,,,,,,,,8,7|10|8|9|11,,,,,5,1|6|7|5|4,,,,,,,,,,,,,,1,,,,,,,6,4|6|5|1|7,,,,,,,,,6,6|5|1|7|4,,,,,,,,,3,1,7,about 10 minutes,4,5e9ae1ccb0904517424bf970,1,5,2,4,3,6,Q24,Q30,Q33,Q42,Q47,Q52
7/26/2020 9:40:50,7/26/2020 9:49:38,0,95.169.225.218,100,528,1,7/26/2020 9:49:38,R_TnqP9QeY9wdPUxr,,,,,41.38909912109375,2.161102294921875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,7,4|5|7|1|6,,,,,,,,,,,,,,,8,8|10|7|11|9,,,,,6,7|1|5|4|6,,,,,,,,,,,,,4,,,,,,5,7|5|1|4|6,,,,,,,,,,,,,,,,,4,6|4|7|5|1,3,1,5,7 ,2,5e9324e0019f08188c80f45a,2,5,6,4,1,3,Q23,Q31,Q34,Q43,Q47,Q56
7/26/2020 9:43:51,7/26/2020 9:49:39,0,150.254.193.204,100,348,1,7/26/2020 9:49:40,R_3Eg3ShzyoGv6c2I,,,,,52.385101318359375,16.8838958740234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,7|4|1|6|5,,,,,,,,,,,,,8,8|10|9|4|11,,,,,,,,,,,,,,,5,7|5|4|6|1,,,,,,11,,,,,,,,,,,5,7|6|5|4|1,,,,,,,,,,,,,6,6|5|7|1|4,,,2,1,2,5,6,5daa07c13b410d0017c55e2f,6,3,2,4,1,5,Q21,Q28,Q36,Q40,Q48,Q55
7/26/2020 9:43:15,7/26/2020 9:49:43,0,2.83.15.218,100,387,1,7/26/2020 9:49:43,R_R2kL6iJYPvUAwjn,,,,,41.6884002685546875,-8.8285064697265625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,7|1|4|5|6,,,,,,,,,,,10,8|10|11|7|9,,,,,,,,,1,6|1|5|4|7,,,,,11,,,,,,,,5,1|7|4|5|6,,,,,,,,,,,,,,,,,4,7|1|5|6|4,,,2,1,5,5 ,2,5e5e3f5c9dad80156c98b89c,3,2,6,1,4,5,Q25,Q31,Q36,Q39,Q46,Q55
7/26/2020 9:43:39,7/26/2020 9:49:44,0,80.194.169.95,100,365,1,7/26/2020 9:49:45,R_3RmFlExyyX8eSGs,,,,,52.5319976806640625,-1.81500244140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,4,6|4|1|5|7,,,,,,,,,,,,,,,8,8|10|7|9|11,,,,,,,,,,,5,4|7|1|6|5,,,,,,,,,5,,,,,,,,,,,,7,1|7|4|6|5,,,,,,,,,,,6,1|7|4|5|6,4,2,5,6,3,55ad5706fdf99b649ca5a47c,5,6,3,4,2,1,Q22,Q30,Q36,Q43,Q50,Q56
7/26/2020 9:44:45,7/26/2020 9:49:45,0,95.160.158.20,100,300,1,7/26/2020 9:49:45,R_T00SuAvSYUOB7Tb,,,,,52.2411041259765625,21.005706787109375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,5,6|7|1|4|5,,,,,12,14|15|1|12|13,,,,,,,,,,,,,5,1|5|4|6|7,,,,,,,,,,,7,,,,,,,,,,,,,,5,6|7|4|1|5,6,7|4|6|1|5,,,,,,,,,,,2,1,2,3,5,5eff500d4ff2094b67a2bb92,1,3,2,5,6,4,Q24,Q27,Q34,Q41,Q50,Q51
7/26/2020 9:39:47,7/26/2020 9:49:48,0,213.107.128.126,100,601,1,7/26/2020 9:49:48,R_1NxZvZ1Bfy5VhqM,,,,,52.5126953125,-1.450897216796875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,1,5|4|7|6|1,,,,,,,,,,,,,8,8|10|7|9|11,,,,,,,5,6|7|5|1|4,,,,,,,10,,,,,,,,,,,,,,5,5|1|7|6|4,,,,,,,6,6|7|5|4|1,,,,,,,4,2,3,12,4,597b96d040ffde0001644515,2,5,3,6,1,4,Q24,Q31,Q35,Q39,Q49,Q53
7/26/2020 9:44:59,7/26/2020 9:49:52,0,185.187.55.240,100,293,1,7/26/2020 9:49:52,R_2SlvkxsdEoBqAPY,,,,,50.0196075439453125,20.9853057861328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,1|5|7|6|4,,,,,,,,,,,,,,,,,8,8|10|7|9|11,,,,,,,,,,,5,6|7|4|1|5,,,7,,,,,,,,5,1|5|7|6|4,,,,,,,,,,,,,,,6,4|1|6|5|7,,,2,1,2,5,6,5ebdbed3af523e0fc764b992,6,4,2,3,1,5,Q23,Q32,Q38,Q41,Q47,Q55
7/26/2020 9:42:49,7/26/2020 9:49:57,0,94.69.250.234,100,427,1,7/26/2020 9:49:57,R_uq4mokkclzz93Yl,,,,,40.6381072998046875,22.94549560546875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,1,7|1|5|4|6,,,,,,,12,12|13|1|14|15,,,,,,,,,,,,,,,,,6,1|4|5|7|6,,,,,,11,,,,,,,5,1|6|7|5|4,,,,,,,,,,,,,,,,,,,5,1|7|6|5|4,2,1,5,6,3,5eec65b6f9a5a948009b923f,2,1,6,4,3,5,Q23,Q27,Q36,Q40,Q46,Q56
7/26/2020 9:44:47,7/26/2020 9:49:59,0,217.39.53.82,100,311,1,7/26/2020 9:49:59,R_1ln6DvVH8wz19Zg,,,,,53.4403076171875,-0.5883026123046875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,4,7|6|1|4|5,,,,,,,,,,,,,,,10,10|1|9|11|8,,,,,,,,,,,,,,,,,7,4|1|7|5|6,,,,1,,,,,,,,,4,1|6|4|7|5,,,,,6,4|6|1|5|7,,,,,,,,,,,6,1,2,8mins,1,5dd9347ce2dcbd8b0dcb1c7f,2,5,4,3,1,6,Q21,Q29,Q38,Q42,Q48,Q51
7/26/2020 9:37:33,7/26/2020 9:50:00,0,85.243.246.178,100,747,1,7/26/2020 9:50:00,R_ONKOejyX48N4dbz,,,,,38.7191925048828125,-9.391693115234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,7,4|7|1|6|5,,,,,,,,,8,9|8|10|11|4,,,,,,,,,,,,,6,7|1|5|6|4,,,,,,,12,,,,,,,,6,5|6|7|4|1,,,,,,,,,,,,,,,,,,,6,4|6|7|1|5,2,2,8,10,3,5db0588f2fbdc6001a2be11f,5,4,6,1,2,3,Q23,Q28,Q35,Q39,Q46,Q56
7/26/2020 9:42:31,7/26/2020 9:50:04,0,81.243.150.29,100,453,1,7/26/2020 9:50:05,R_3fTurlrexLI8S0A,,,,,50.6033935546875,3.3798980712890625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,5,7|4|5|6|1,,,,,,,13,1|15|12|13|14,,,,,,,,,,,,,,,4,7|1|6|4|5,,,,,,,,10,,,,,,,,,,,4,5|4|1|7|6,,,,,,,,,,,6,5|1|7|4|6,,,,,3,2,5,5,1,5cd46ec1002768001537fa9d,2,6,1,5,4,3,Q23,Q27,Q35,Q40,Q48,Q54
7/26/2020 9:42:49,7/26/2020 9:50:12,0,192.166.202.45,100,443,1,7/26/2020 9:50:12,R_3gRD5qL2NTAbCmI,,,,,50.0475006103515625,19.9499969482421875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,6,7|4|1|6|5,,,,,,,,,8,8|9|7|10|11,,,,,,,,,5,1|4|6|5|7,,,,,,,,6,,,,,,,5,4|7|1|6|5,,,,,,,,,6,5|6|7|4|1,,,,,,,,,3,2,7,5,5,5ee671e1a056ff3db90242f8,4,5,1,2,6,3,Q26,Q31,Q36,Q42,Q47,Q52
7/26/2020 9:39:33,7/26/2020 9:50:18,0,37.225.4.230,100,645,1,7/26/2020 9:50:18,R_2qCzGXLRzss25z7,,,,,52.2393951416015625,21.03619384765625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,6|4|1|5|7,,,,,,,12,1|12|13|14|15,,,,,,,,,,,,,,,,,,,,,5,5|1|7|4|6,,,,,7,,,,5,6|1|7|5|4,,,,,,,,,,,,,6,7|1|5|4|6,,,,,,,2,2,2,less than 10 minutes,6,5e7b1409f898741063f7a2f1,6,1,2,4,5,3,Q23,Q27,Q38,Q43,Q46,Q53
7/26/2020 9:44:28,7/26/2020 9:50:27,0,94.193.132.90,100,359,1,7/26/2020 9:50:28,R_1ClMoINe3Y80lk1,,,,,53.6833038330078125,-2.9167022705078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,5,6|5|1|4|7,,,,,,,8,11|8|10|4|9,,,,,,,,,,,,,5,4|6|1|7|5,,,,,,,,,6,,,,,,,,,,5,1|6|4|5|7,,,,,6,5|7|6|4|1,,,,,,,,,,,3,1,3,5,4,5eaec7426d4da659d804db56,6,5,1,3,4,2,Q24,Q28,Q35,Q41,Q48,Q51
7/26/2020 9:44:43,7/26/2020 9:50:29,0,151.73.133.120,100,346,1,7/26/2020 9:50:29,R_2veUKzogHCXLIcR,,,,,40.85260009765625,14.26849365234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,5,1|6|7|5|4,,,,,,,,,7,8|11|9|7|10,,,,,,,,,4,5|4|6|1|7,,,,,,,,6,,,,,,,,,6,6|4|1|5|7,,,,,6,1|4|5|6|7,,,,,,,,,,,3,1,7,5,1,5e958fc68ee4fe91ca00328d,6,3,2,1,5,4,Q26,Q31,Q36,Q42,Q48,Q51
7/26/2020 9:45:09,7/26/2020 9:50:31,0,186.10.201.136,100,321,1,7/26/2020 9:50:31,R_1o6Y0tujxaD0r8t,,,,,-33.4512939453125,-70.6652984619140625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,1,5|7|4|1|6,,,,,,,,,,,,,,,8,10|11|8|1|9,,,,,,,,,5,4|7|5|1|6,,,,,,,,,,,,5,,,,,,,,,,,,,5,5|4|6|1|7,,,,,6,6|4|5|1|7,,,,,,,2,1,2,6 minutes,4,5c60c298af517e0001a00b00,4,5,1,3,6,2,Q21,Q29,Q34,Q42,Q50,Q53
7/26/2020 9:44:37,7/26/2020 9:50:31,0,151.40.235.202,100,353,1,7/26/2020 9:50:31,R_2holxn9vYwm6Cd3,,,,,43.77850341796875,11.2494049072265625,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,6,6|4|7|1|5,,,,,,,,,,,12,15|14|1|13|12,,,,,,,,,,,,,4,7|5|6|1|4,,,,,,,,,8,,,,,,,,5,1|5|6|7|4,,,,,,,,,,,,,,,,,,,6,7|1|6|4|5,2,1,2,8,4,5e8b51bdd7b95a01611b2efe,3,2,6,5,4,1,Q21,Q27,Q34,Q39,Q46,Q56
7/26/2020 9:43:28,7/26/2020 9:50:31,0,81.99.149.134,100,423,1,7/26/2020 9:50:32,R_33rwB0UNms2CJi1,,,,,53.5915069580078125,-2.393096923828125,anonymous,EN,0.7000000000000000000000000000000000000000000000000000,,,,,,,,,4,7|5|6|1|4,,,,,,,,,,,,,10,7|11|10|8|9,,,,,,,,,,,4,7|5|6|1|4,,,6,,,,,,,,5,5|6|4|1|7,,,,,,,,,,,,,,,,,6,6|7|1|5|4,5,1,2,8,2,5e5fa18acf9c042ddcb82a8a,1,6,4,3,2,5,Q25,Q32,Q38,Q41,Q47,Q56
7/26/2020 9:44:50,7/26/2020 9:50:33,0,85.73.147.49,100,343,1,7/26/2020 9:50:33,R_2fjTU0EuhhP4Hkw,,,,,37.9842071533203125,23.7353057861328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,7,1|6|4|7|5,,,,,,,,,,,,,,,,,8,8|7|9|11|10,,,,,,,,,5,7|6|1|5|4,,,,,,11,,,,,,,5,7|4|6|5|1,,,,,,,,,,,,,,,,,6,6|7|1|5|4,,,2,2,5,3,5,5d820531b677580001847761,1,2,4,5,6,3,Q22,Q31,Q36,Q40,Q46,Q55
7/26/2020 9:45:02,7/26/2020 9:50:40,0,86.156.81.249,100,337,1,7/26/2020 9:50:40,R_3fN1PFNFuNkz9IN,,,,,53.4971923828125,-1.1808013916015625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,6,5|1|7|6|4,,,,,,,,,,,,,8,8|9|4|10|11,,,,,,,,,,,5,1|7|5|4|6,,,,,,,,,,,,7,,,,,,,5,4|6|7|5|1,,,,,,,,,,,,,,,,,6,6|7|5|4|1,6,2,2,5,6,5aff493f331e8100018f130d,4,6,5,2,1,3,Q21,Q28,Q34,Q42,Q47,Q56
7/26/2020 9:43:44,7/26/2020 9:50:40,0,37.164.74.98,100,416,1,7/26/2020 9:50:41,R_3hbVqQ6HXeJ6uFZ,,,,,48.8582000732421875,2.3386993408203125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,7|6|1|4|5,,,12,15|12|14|13|1,,,,,,,,,,,,,,,,,,,5,5|1|7|4|6,,,12,,,,,,,,,,,,5,7|4|6|1|5,,,,,,,6,6|1|4|7|5,,,,,,,,,2,1,3,7,6,5f04b16058d1c275e65c2db0,5,2,1,4,6,3,Q25,Q27,Q37,Q39,Q48,Q52
7/26/2020 9:44:36,7/26/2020 9:50:47,0,86.9.180.42,100,371,1,7/26/2020 9:50:47,R_2SvoE9DtREZ4IsS,,,,,54.0001068115234375,-1.5352020263671875,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,,,1,7|4|6|1|5,,,,,,,,,8,11|9|10|7|8,,,,,,,1,4|7|5|6|1,,,,,,,,,,,5,,,,7,6|7|5|1|4,,,,,,,,,6,1|7|4|6|5,,,,,,,,,,,5,1,5,5,2,5c635a08e30ff200016badb9,5,1,4,2,3,6,Q26,Q31,Q35,Q43,Q46,Q51
7/26/2020 9:43:52,7/26/2020 9:50:48,0,93.173.245.240,100,416,1,7/26/2020 9:50:49,R_1jTX7EcOrETOlHz,,,,,32.066497802734375,34.76519775390625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,1|5|4|6|7,,,,,,,8,11|8|9|10|4,,,,,,,,,5,1|7|5|4|6,,,,,,,,,,,,,7,,,,,,,,,,5,1|4|5|7|6,,,,,,,,,,,,,,,6,1|5|6|4|7,3,1,5,7,6,5ed539ff129cb40aacbbce90,5,6,2,4,3,1,Q24,Q28,Q33,Q41,Q48,Q56
7/26/2020 9:44:40,7/26/2020 9:51:01,0,82.132.232.240,100,381,1,7/26/2020 9:51:01,R_1OPl5v43RR1ykDr,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,,,,,,,,,,,,6,4|7|1|6|5,,,,,,,7,7|11|9|10|8,,,,,,,6,6|1|7|4|5,,,,,,,,,,7,,,,,,,,,,,5,4|1|5|7|6,,,,,,,,,,,,,6,4|5|7|6|1,,,4,2,5,5,3,5e2237a7e1f467511c0fa105,2,4,6,1,3,5,Q26,Q30,Q34,Q40,Q48,Q55
7/26/2020 9:44:37,7/26/2020 9:51:03,0,2.81.68.163,100,386,1,7/26/2020 9:51:03,R_2pKsvxBQOuWlRTU,,,,,40.6609954833984375,-7.909698486328125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,6,1|5|7|4|6,,,,,,,,,8,10|9|11|4|8,,,,,,,,,,,,,,,,,5,7|6|1|4|5,,,,,6,,,,5,7|1|4|6|5,,,,,,,,,,,,,6,7|5|1|4|6,,,,,,,,,2,2,5,I did not notice (around 10 min?),5,5c4c53b95aa8dc00011b0dce,3,1,6,5,2,4,Q23,Q28,Q37,Q41,Q45,Q52
7/26/2020 9:43:36,7/26/2020 9:51:14,0,79.18.105.60,100,457,1,7/26/2020 9:51:15,R_2zHcsT4Udpnz9lX,,,,,41.8903961181640625,12.5124053955078125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,7,6|4|5|1|7,,,,,,,12,1|12|13|14|15,,,,,,,,,,,,,,,,,,,,,1,6|7|1|4|5,,,,,,5,,,,,,,5,5|7|1|6|4,,,,,,,,,,,,,,,6,7|6|4|1|5,4,2,2,5,3,58e0d6aaf0ec8a000120b50c,2,5,1,3,4,6,Q23,Q27,Q38,Q44,Q48,Q56
7/26/2020 9:43:40,7/26/2020 9:51:23,0,196.50.230.174,100,462,1,7/26/2020 9:51:23,R_10DjWlFfm4blTs3,,,,,-33.9669036865234375,25.582794189453125,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,5,4|5|7|1|6,,,,,,,,,,,,,,,,,,,,,8,11|10|9|7|8,,,5,5|6|7|1|4,,,,,,,,,,,,7,,,,,,,,,,,5,5|4|7|6|1,,,,,,,,,,,6,4|7|6|1|5,,,2,2,2,5 minutes,5,5ea16543733b420009d7800e,3,6,4,2,1,5,Q21,Q32,Q34,Q42,Q49,Q55
7/26/2020 9:44:26,7/26/2020 9:51:23,0,31.183.232.159,100,417,1,7/26/2020 9:51:31,R_DxliTmyX4kfCiyJ,,,,,51.7631988525390625,19.4756927490234375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,,,6,5|6|4|7|1,,,,,,,,,,,,,8,9|8|10|11|7,,,,,,,5,5|6|1|7|4,,,,,,8,,,,,,,,,,,5,4|6|1|5|7,,,,,,,,,6,1|5|7|4|6,,,,,,,2,1,2,6,5,5e984c6428d7fb04c21a3bf5,6,4,3,5,2,1,Q25,Q32,Q36,Q40,Q48,Q53
7/26/2020 9:44:48,7/26/2020 9:51:34,0,92.106.101.79,100,406,1,7/26/2020 9:51:34,R_2t3SxN8jDg53Uzi,,,,,46.94580078125,7.4481048583984375,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,7,4|7|1|5|6,,,,,,,,,,,,,,,8,11|10|8|7|9,,,4,1|6|4|7|5,,,,,,,,,,,7,,,,,,,,,,,,5,1|7|4|5|6,,,,,,,6,5|4|6|7|1,,,,,,,2,1,7,5,4,5d407c8ad987a10017d63281,4,5,3,1,6,2,Q24,Q32,Q34,Q41,Q49,Q53
7/26/2020 9:37:59,7/26/2020 9:51:35,0,189.151.50.158,100,816,1,7/26/2020 9:51:35,R_5i0o6qIX1cH8h21,,,,,19.4521942138671875,-99.09429931640625,anonymous,EN,0.90000000000000000000000000000000000000000000000000000,,,,,,,6,1|4|5|7|6,,,,,,,,,,,8,10|9|8|7|11,,,,,,,,,,,,,5,1|5|6|4|7,,,,,,,,5,,,,,,,,,5,5|4|7|1|6,,,,,6,1|7|5|6|4,,,,,,,,,3,1,5,10 minutes,5,5ea4bfa322a58c3103cdda42,1,3,5,4,2,6,Q24,Q30,Q37,Q44,Q49,Q52
